Date (UTC),Wind offshore,Wind onshore,Solar
,Power (MW),Power (MW),Power (MW)
2024-03-26T12:15+00:00,3153,13701,29397.6
2024-03-26T12:30+00:00,3276.9,13649.5,28720.7
2024-03-26T12:45+00:00,3246.1,13718.4,27869.2
2024-03-26T13:00+00:00,2988.3,13878.1,26791.7
2024-03-26T13:15+00:00,2938.9,13834.1,25782.6
2024-03-26T13:30+00:00,2940,13858,24510.5
2024-03-26T13:45+00:00,2941.8,13905.7,23004.7
2024-03-26T14:00+00:00,2724.4,13865.6,21399.8
2024-03-26T14:15+00:00,2742.7,14075.9,19836
2024-03-26T14:30+00:00,2694.5,13985.9,18090.6
2024-03-26T14:45+00:00,2599.6,13955.9,16290.1
2024-03-26T15:00+00:00,3160.8,13881.7,14396.4
2024-03-26T15:15+00:00,3100.2,13585,12407.1
2024-03-26T15:30+00:00,3081.2,13254.8,10687.9
2024-03-26T15:45+00:00,3063.6,13193,8889.8
2024-03-26T16:00+00:00,3171,13312.5,7075.7
2024-03-26T16:15+00:00,3159.6,13371,5333.9
2024-03-26T16:30+00:00,3146.3,13633,3708.4
2024-03-26T16:45+00:00,3153.2,13853.8,2317.3
2024-03-26T17:00+00:00,3188.9,14254.8,1227.4
2024-03-26T17:15+00:00,3135.4,14833.7,460.4
2024-03-26T17:30+00:00,3114.8,15601.3,89.7
2024-03-26T17:45+00:00,3174.1,16283.7,19.6
2024-03-26T18:00+00:00,3224.2,16978.7,15.7
2024-03-26T18:15+00:00,3320.1,17706.4,13.9
2024-03-26T18:30+00:00,3442,18390.2,8.6
2024-03-26T18:45+00:00,3565.5,18857.9,3.5
2024-03-26T19:00+00:00,3653.8,19388.5,6.5
2024-03-26T19:15+00:00,3574.1,19535.4,3.2
2024-03-26T19:30+00:00,3545.6,19451.8,3.3
2024-03-26T19:45+00:00,3589.6,19437.8,3.3
2024-03-26T20:00+00:00,3696.2,19181.7,4.9
2024-03-26T20:15+00:00,3814.4,18770.7,5.4
2024-03-26T20:30+00:00,3867.2,18350.4,5.3
2024-03-26T20:45+00:00,3864.8,17867.3,3
2024-03-26T21:00+00:00,3961.6,17238.5,4
2024-03-26T21:15+00:00,4176.5,17208.4,3.1
2024-03-26T21:30+00:00,4151.1,17023.2,3.1
2024-03-26T21:45+00:00,4062.3,16806.7,3.1
2024-03-26T22:00+00:00,4265.6,16605,3.9
2024-03-26T22:15+00:00,4208.5,16401.2,3
2024-03-26T22:30+00:00,4145,16227.7,3.7
2024-03-26T22:45+00:00,3998.5,16030,3.3
2024-03-26T23:00+00:00,3890.8,15865.8,3
2024-03-26T23:15+00:00,3684,15612.8,2.8
2024-03-26T23:30+00:00,3610.8,15466,2.8
2024-03-26T23:45+00:00,3531.5,15295.7,2.8
2024-03-27T00:00+00:00,3472.3,15105.9,2.9
2024-03-27T00:15+00:00,3266.2,15021.3,3
2024-03-27T00:30+00:00,3236.7,14767.2,2.9
2024-03-27T00:45+00:00,3150.8,14438.2,2.9
2024-03-27T01:00+00:00,3056.7,14165.6,2.9
2024-03-27T01:15+00:00,3090.7,13986.9,3
2024-03-27T01:30+00:00,3251.2,13787,3.9
2024-03-27T01:45+00:00,3503.1,13622.8,3.1
2024-03-27T02:00+00:00,3495,13375,3
2024-03-27T02:15+00:00,3765.7,13068.4,3
2024-03-27T02:30+00:00,4210.6,12805.1,2.8
2024-03-27T02:45+00:00,4274,12535.4,3
2024-03-27T03:00+00:00,4147.4,12313.4,2.9
2024-03-27T03:15+00:00,4177.3,12342.6,2.9
2024-03-27T03:30+00:00,4005.2,12295.6,3.1
2024-03-27T03:45+00:00,4137.9,12257.4,4.4
2024-03-27T04:00+00:00,4203.2,12148.1,3
2024-03-27T04:15+00:00,4138.5,11998.4,3
2024-03-27T04:30+00:00,4231,11882.2,5.8
2024-03-27T04:45+00:00,4180.9,11756.8,21.8
2024-03-27T05:00+00:00,4013.4,11677.8,94.3
2024-03-27T05:15+00:00,3956.3,11540.7,471
2024-03-27T05:30+00:00,3813.7,11398.3,1267.5
2024-03-27T05:45+00:00,3699.3,11094.7,2473.7
2024-03-27T06:00+00:00,3697.4,10745.8,3896.8
2024-03-27T06:15+00:00,3778.9,10288,5445.3
2024-03-27T06:30+00:00,3781.9,9791.2,7033.9
2024-03-27T06:45+00:00,3920.8,9175.4,8734.3
2024-03-27T07:00+00:00,3734,8286.4,10592.2
2024-03-27T07:15+00:00,3495.7,7388.9,12707.7
2024-03-27T07:30+00:00,3429.4,6540.9,14908.6
2024-03-27T07:45+00:00,3441,5736.9,16899.1
2024-03-27T08:00+00:00,3497.7,5103.7,18798.8
2024-03-27T08:15+00:00,3616.8,4540.2,20630.9
2024-03-27T08:30+00:00,3607.5,4116,22420
2024-03-27T08:45+00:00,3332.3,3939.7,23929.8
2024-03-27T09:00+00:00,3106.9,3955.7,25491.1
2024-03-27T09:15+00:00,3078.4,3983.8,26817.3
2024-03-27T09:30+00:00,3179.8,4069.1,27505.5
2024-03-27T09:45+00:00,3164.2,4129.9,27845.9
2024-03-27T10:00+00:00,2865.1,4244.8,28038.7
2024-03-27T10:15+00:00,2542.7,4264.2,27986.6
2024-03-27T10:30+00:00,2202.1,4317.9,28016.5
2024-03-27T10:45+00:00,2141.2,4318.6,27638.4
2024-03-27T11:00+00:00,2234.9,4348.1,27354.5
2024-03-27T11:15+00:00,2381.3,4488.9,26627.6
2024-03-27T11:30+00:00,2590,4755.7,26270.2
2024-03-27T11:45+00:00,2401.2,5267.2,25600.9
2024-03-27T12:00+00:00,2419.7,5525.7,24681.2
2024-03-27T12:15+00:00,2136.2,5912.5,23866.9
2024-03-27T12:30+00:00,1921.2,6431.3,22703
2024-03-27T12:45+00:00,1908,6730,21541.4
2024-03-27T13:00+00:00,1804.8,6834.8,20200.5
2024-03-27T13:15+00:00,1697.2,6984.1,18889.4
2024-03-27T13:30+00:00,1539.9,7154.3,17197.8
2024-03-27T13:45+00:00,1272.7,7384.4,15357.4
2024-03-27T14:00+00:00,1233,7539.6,13600.6
2024-03-27T14:15+00:00,1124.3,7665.3,11915.4
2024-03-27T14:30+00:00,992.1,7593.3,10436.4
2024-03-27T14:45+00:00,869.2,7618.5,8864.1
2024-03-27T15:00+00:00,844.4,7529.9,7503.6
2024-03-27T15:15+00:00,860.2,7426.1,6247.1
2024-03-27T15:30+00:00,862.3,7222.9,5122.7
2024-03-27T15:45+00:00,841.6,7102.6,4139.7
2024-03-27T16:00+00:00,819.7,7062.4,3167.8
2024-03-27T16:15+00:00,801.9,7158.7,2330.7
2024-03-27T16:30+00:00,766.8,7086.5,1607.8
2024-03-27T16:45+00:00,783.7,7248.4,1006.6
2024-03-27T17:00+00:00,806.9,7588.6,536.8
2024-03-27T17:15+00:00,840,7870.8,213.4
2024-03-27T17:30+00:00,818.1,8216.6,62.2
2024-03-27T17:45+00:00,772.6,8630.3,27.6
2024-03-27T18:00+00:00,746.1,8904.5,19.7
2024-03-27T18:15+00:00,763.2,8900.8,17.1
2024-03-27T18:30+00:00,845,9041.2,7
2024-03-27T18:45+00:00,847.6,9205.6,6.8
2024-03-27T19:00+00:00,929.2,9242.2,21.3
2024-03-27T19:15+00:00,1026.7,9247.9,8.9
2024-03-27T19:30+00:00,1050.6,9385.9,5.7
2024-03-27T19:45+00:00,1051.6,9284,4
2024-03-27T20:00+00:00,1045.6,9153,6.5
2024-03-27T20:15+00:00,1014.5,9147.8,5.4
2024-03-27T20:30+00:00,958.6,9181.5,3.7
2024-03-27T20:45+00:00,864.1,9345.9,3.1
2024-03-27T21:00+00:00,847.7,9447.9,3.1
2024-03-27T21:15+00:00,752.9,9717,3
2024-03-27T21:30+00:00,701,10001.4,2.9
2024-03-27T21:45+00:00,755.1,10272.2,3
2024-03-27T22:00+00:00,756.4,10484.6,3.9
2024-03-27T22:15+00:00,700.6,10717.3,3
2024-03-27T22:30+00:00,718.8,10830.3,3.1
2024-03-27T22:45+00:00,735,11044.1,3
2024-03-27T23:00+00:00,736,11209.9,4.2
2024-03-27T23:15+00:00,716.5,11354.2,3.5
2024-03-27T23:30+00:00,676.2,11514.2,3
2024-03-27T23:45+00:00,633.2,11594.2,3
2024-03-28T00:00+00:00,635.9,11563.7,4.1
2024-03-28T00:15+00:00,730.3,11550.9,3
2024-03-28T00:30+00:00,781.4,11546.9,3.2
2024-03-28T00:45+00:00,781.6,11453,3
2024-03-28T01:00+00:00,835.1,11500.8,2.9
2024-03-28T01:15+00:00,932.3,11823.5,3
2024-03-28T01:30+00:00,1040.2,12263.4,3.1
2024-03-28T01:45+00:00,1184.3,12782.6,3
2024-03-28T02:00+00:00,1276.2,13321.6,2.9
2024-03-28T02:15+00:00,1372.9,13877.3,2.8
2024-03-28T02:30+00:00,1492.3,14460.6,2.8
2024-03-28T02:45+00:00,1483.8,14720.6,3
2024-03-28T03:00+00:00,1440.5,15078,3
2024-03-28T03:15+00:00,1388.7,15712.7,3.1
2024-03-28T03:30+00:00,1439.3,16385.8,3.1
2024-03-28T03:45+00:00,1531.5,16864.3,3.1
2024-03-28T04:00+00:00,1688.8,17046.8,3
2024-03-28T04:15+00:00,1956,16867.2,3.1
2024-03-28T04:30+00:00,2093.3,16973.2,5.9
2024-03-28T04:45+00:00,2170.9,17190.4,18.2
2024-03-28T05:00+00:00,2419.9,17413.9,79.7
2024-03-28T05:15+00:00,2668.8,17508.1,491.3
2024-03-28T05:30+00:00,2773.5,17575.1,1328.4
2024-03-28T05:45+00:00,2725.5,17268.8,2429
2024-03-28T06:00+00:00,2609.6,16935.3,3771.4
2024-03-28T06:15+00:00,2461.9,16942,5248
2024-03-28T06:30+00:00,2548.5,16541.5,6719.7
2024-03-28T06:45+00:00,2545.5,15711.7,8140.1
2024-03-28T07:00+00:00,2386.9,15051,9775.5
2024-03-28T07:15+00:00,2259.9,14822.3,11290.3
2024-03-28T07:30+00:00,2168.8,14979.2,12816.3
2024-03-28T07:45+00:00,1922.2,15321.2,14195.6
2024-03-28T08:00+00:00,1265.7,15770,15361
2024-03-28T08:15+00:00,1191.6,16470.8,16248.7
2024-03-28T08:30+00:00,1122,17027.1,16722.1
2024-03-28T08:45+00:00,1019.6,17583.2,16939.8
2024-03-28T09:00+00:00,798.2,18363.5,16898.9
2024-03-28T09:15+00:00,765.6,19165.4,16833.9
2024-03-28T09:30+00:00,698.8,20110.7,17022.7
2024-03-28T09:45+00:00,750.6,21180.1,17442.7
2024-03-28T10:00+00:00,673.1,22076.5,17986.7
2024-03-28T10:15+00:00,631.5,22933.9,18477.7
2024-03-28T10:30+00:00,568.4,23638.3,18655.2
2024-03-28T10:45+00:00,656.6,24606.9,18278.9
2024-03-28T11:00+00:00,961.4,25781,18311.3
2024-03-28T11:15+00:00,1062.9,26978.5,18408
2024-03-28T11:30+00:00,1103.4,28303.2,18299.1
2024-03-28T11:45+00:00,1019,29240.9,17841.1
2024-03-28T12:00+00:00,1269.7,29983,17639.7
2024-03-28T12:15+00:00,1409.3,30951.5,18066.2
2024-03-28T12:30+00:00,1552.6,31992.7,18045.3
2024-03-28T12:45+00:00,1776.1,32050.9,17483.1
2024-03-28T13:00+00:00,2386.9,32541.5,17177.3
2024-03-28T13:15+00:00,2986.4,32784.3,17015.8
2024-03-28T13:30+00:00,3379.6,32331.1,16832.6
2024-03-28T13:45+00:00,3665.4,32142.7,16097.9
2024-03-28T14:00+00:00,4103.9,32191.8,15275.9
2024-03-28T14:15+00:00,4191,32501.2,14165.2
2024-03-28T14:30+00:00,3939.7,32825.7,13137.7
2024-03-28T14:45+00:00,3906.9,32953.5,12163.4
2024-03-28T15:00+00:00,3932,32447.8,11155.1
2024-03-28T15:15+00:00,4286.7,32298.9,9987.6
2024-03-28T15:30+00:00,4669.7,31983.2,8959.4
2024-03-28T15:45+00:00,4839.5,31972.6,7671.6
2024-03-28T16:00+00:00,4945.3,31510.5,6314.5
2024-03-28T16:15+00:00,4919.7,31060.5,4891.7
2024-03-28T16:30+00:00,4837.4,30895,3627.8
2024-03-28T16:45+00:00,4845.6,30331.9,2415.8
2024-03-28T17:00+00:00,5249.2,29330.5,1366.4
2024-03-28T17:15+00:00,4971.9,28984.3,613.9
2024-03-28T17:30+00:00,4781.8,28773.5,180
2024-03-28T17:45+00:00,4986.4,28142,46.6
2024-03-28T18:00+00:00,5023.6,27212.9,17.6
2024-03-28T18:15+00:00,4857.5,27076.5,13
2024-03-28T18:30+00:00,4711.7,26885.6,10.7
2024-03-28T18:45+00:00,4735.6,26729,6.6
2024-03-28T19:00+00:00,4801.6,26741.9,10.1
2024-03-28T19:15+00:00,4971.1,27238.4,4.7
2024-03-28T19:30+00:00,4894.6,27608.8,3.1
2024-03-28T19:45+00:00,4914.2,27930.3,3.2
2024-03-28T20:00+00:00,4653.9,27978,8.8
2024-03-28T20:15+00:00,4746.1,27666.2,3.2
2024-03-28T20:30+00:00,4906.8,27530.5,4.1
2024-03-28T20:45+00:00,5543.1,27743.7,3.2
2024-03-28T21:00+00:00,6040.8,27590.4,5
2024-03-28T21:15+00:00,6364.9,27791.8,3.6
2024-03-28T21:30+00:00,6506.1,27937.2,3.1
2024-03-28T21:45+00:00,6527.9,27900.1,3.1
2024-03-28T22:00+00:00,6543.7,28058.4,4.3
2024-03-28T22:15+00:00,6596.1,28085.4,3.1
2024-03-28T22:30+00:00,6836,28137.6,3.1
2024-03-28T22:45+00:00,6976.9,27962.3,3.2
2024-03-28T23:00+00:00,7036.9,28557.8,5.9
2024-03-28T23:15+00:00,7022.9,28837.8,5.1
2024-03-28T23:30+00:00,6922.6,28930.1,3.7
2024-03-28T23:45+00:00,6709.5,29051.7,3.3
2024-03-29T00:00+00:00,6937.3,28917.2,3.9
2024-03-29T00:15+00:00,6919.6,28677,3.1
2024-03-29T00:30+00:00,6674.3,28387.8,3.1
2024-03-29T00:45+00:00,6421.2,28530,3.2
2024-03-29T01:00+00:00,6321.3,28268.5,5.2
2024-03-29T01:15+00:00,6273.2,28092.2,3.2
2024-03-29T01:30+00:00,6147.7,27891,5.7
2024-03-29T01:45+00:00,6122.1,27740,3.5
2024-03-29T02:00+00:00,6125.4,27953.5,3.3
2024-03-29T02:15+00:00,6016.5,28062,3.4
2024-03-29T02:30+00:00,6046.5,27854.1,3.3
2024-03-29T02:45+00:00,6062.1,27949,3.1
2024-03-29T03:00+00:00,6084.6,27853.4,3.1
2024-03-29T03:15+00:00,5955.6,28080,3.2
2024-03-29T03:30+00:00,6082.7,27976,3.2
2024-03-29T03:45+00:00,6241.3,27966.3,3.1
2024-03-29T04:00+00:00,6315,28022.9,3
2024-03-29T04:15+00:00,6521.1,27939.2,3.4
2024-03-29T04:30+00:00,6736.9,27608.6,10.8
2024-03-29T04:45+00:00,6875.1,27496.2,27.5
2024-03-29T05:00+00:00,6920.1,27651.7,178.9
2024-03-29T05:15+00:00,6922.7,27883.6,565.1
2024-03-29T05:30+00:00,7003.3,28075.6,1177.5
2024-03-29T05:45+00:00,7009.7,27556.2,1966.7
2024-03-29T06:00+00:00,6811.1,27199.2,2812.7
2024-03-29T06:15+00:00,6911.6,27275.1,3711.8
2024-03-29T06:30+00:00,6945.8,26916.5,4547
2024-03-29T06:45+00:00,6937.1,26301.1,5478.6
2024-03-29T07:00+00:00,6766.2,25574.4,6481.7
2024-03-29T07:15+00:00,6645.1,25172,7686.9
2024-03-29T07:30+00:00,6700.5,24492.9,8704.2
2024-03-29T07:45+00:00,6630.3,23751.9,9947.1
2024-03-29T08:00+00:00,6367.6,23155.5,10961.5
2024-03-29T08:15+00:00,6215,22992,11520.6
2024-03-29T08:30+00:00,6090.1,22456.6,12026.9
2024-03-29T08:45+00:00,6132.2,21928.1,12348.4
2024-03-29T09:00+00:00,6439.6,21563.5,12549.9
2024-03-29T09:15+00:00,6301.4,21402.8,12665.2
2024-03-29T09:30+00:00,6013.9,20912.6,13037.4
2024-03-29T09:45+00:00,5846.8,20693.2,13770
2024-03-29T10:00+00:00,5942.1,20380.5,14735.3
2024-03-29T10:15+00:00,5956.3,19978.3,15741
2024-03-29T10:30+00:00,5719.4,19672,16508.4
2024-03-29T10:45+00:00,5436.6,19410.1,16815.7
2024-03-29T11:00+00:00,5159.3,20079,16946
2024-03-29T11:15+00:00,4959.4,20222.2,17225.6
2024-03-29T11:30+00:00,4678.9,20100.8,17543.4
2024-03-29T11:45+00:00,4151.7,19804.2,17478.9
2024-03-29T12:00+00:00,4138.1,19514.4,17640.7
2024-03-29T12:15+00:00,4025.6,19185.8,18225.7
2024-03-29T12:30+00:00,3830.8,18771.2,18884.1
2024-03-29T12:45+00:00,3695.4,18112.1,19288.1
2024-03-29T13:00+00:00,3339,17047,19619.3
2024-03-29T13:15+00:00,3177.4,16709.8,19663.8
2024-03-29T13:30+00:00,3160.8,16336.2,19495.7
2024-03-29T13:45+00:00,2972.8,15846.4,18817.2
2024-03-29T14:00+00:00,3000.6,15334.2,17503
2024-03-29T14:15+00:00,2986.9,15520.7,16270.6
2024-03-29T14:30+00:00,3033.9,15215.4,14695.4
2024-03-29T14:45+00:00,3126.1,14656.8,12952.6
2024-03-29T15:00+00:00,3235.1,13991.6,11127.1
2024-03-29T15:15+00:00,3037.1,13243.3,9555.2
2024-03-29T15:30+00:00,2861.1,12628.9,7886.4
2024-03-29T15:45+00:00,2818.6,11799.4,6456.6
2024-03-29T16:00+00:00,2826.2,10957.1,5127.9
2024-03-29T16:15+00:00,2955.9,10228.9,3872.7
2024-03-29T16:30+00:00,2957,9879.6,2768.5
2024-03-29T16:45+00:00,2846.2,9445.9,1836.2
2024-03-29T17:00+00:00,2963.9,9087.2,1053.9
2024-03-29T17:15+00:00,2781.1,8869.6,450
2024-03-29T17:30+00:00,2626.3,8747.6,131.3
2024-03-29T17:45+00:00,2511.4,8599.4,44.5
2024-03-29T18:00+00:00,2394.9,8440.7,32.2
2024-03-29T18:15+00:00,2303,8506.6,22.7
2024-03-29T18:30+00:00,2204.6,8603.7,18.1
2024-03-29T18:45+00:00,2063.8,8810.8,8.6
2024-03-29T19:00+00:00,1825.9,9041.3,22.9
2024-03-29T19:15+00:00,1665.8,9039.4,8.4
2024-03-29T19:30+00:00,1716.8,9116.7,4.1
2024-03-29T19:45+00:00,1733.6,9339.4,4.2
2024-03-29T20:00+00:00,1709.6,9474,5.3
2024-03-29T20:15+00:00,1627.1,9463,4
2024-03-29T20:30+00:00,1761,9494.2,3.9
2024-03-29T20:45+00:00,1719.4,9799.2,3.8
2024-03-29T21:00+00:00,2043.9,9684.4,3.9
2024-03-29T21:15+00:00,2325,9793.2,3.7
2024-03-29T21:30+00:00,2370.1,9773.5,3.6
2024-03-29T21:45+00:00,2359.9,9578.6,3.6
2024-03-29T22:00+00:00,2411.2,9419,5.1
2024-03-29T22:15+00:00,2452,9318.5,4.9
2024-03-29T22:30+00:00,2520.7,9088.3,3.8
2024-03-29T22:45+00:00,2574.8,8862,3.7
2024-03-29T23:00+00:00,2530.7,8675.1,9.4
2024-03-29T23:15+00:00,2572.8,8412.7,6.5
2024-03-29T23:30+00:00,2677.8,8102.9,3.3
2024-03-29T23:45+00:00,2756.2,7805.5,3.3
2024-03-30T00:00+00:00,2740.1,7587.5,3.4
2024-03-30T00:15+00:00,2543.3,7293,3.4
2024-03-30T00:30+00:00,2269.4,7182.4,3.5
2024-03-30T00:45+00:00,2132,7149.4,4.3
2024-03-30T01:00+00:00,1972,7132.6,4.7
2024-03-30T01:15+00:00,1818.1,7256.9,3.7
2024-03-30T01:30+00:00,1650,7411.4,4.3
2024-03-30T01:45+00:00,1688.3,7652.1,3.7
2024-03-30T02:00+00:00,1854.7,7929.3,3.5
2024-03-30T02:15+00:00,1938.3,8187.5,3.5
2024-03-30T02:30+00:00,1980.7,8603.9,3.4
2024-03-30T02:45+00:00,2085.6,8711.6,3.4
2024-03-30T03:00+00:00,1972.6,8773.9,3.4
2024-03-30T03:15+00:00,1852.6,8982.8,3.5
2024-03-30T03:30+00:00,1685.2,9145.6,3.4
2024-03-30T03:45+00:00,1582.3,9259.9,4.9
2024-03-30T04:00+00:00,1410.9,9642,5
2024-03-30T04:15+00:00,1157.9,10009.9,5
2024-03-30T04:30+00:00,980.9,10346.7,15
2024-03-30T04:45+00:00,962.5,10765.3,28.2
2024-03-30T05:00+00:00,887.9,11466.4,136.6
2024-03-30T05:15+00:00,828.8,11807.9,551.1
2024-03-30T05:30+00:00,839.6,11997.2,1288.2
2024-03-30T05:45+00:00,876.6,12196,2328.3
2024-03-30T06:00+00:00,922.7,12352.9,3571.2
2024-03-30T06:15+00:00,1007,12481.5,4853.7
2024-03-30T06:30+00:00,1080.3,12406.9,6212.7
2024-03-30T06:45+00:00,1292.9,12179.9,7671.3
2024-03-30T07:00+00:00,1469.9,11867.1,9244.5
2024-03-30T07:15+00:00,1503,11367.5,10950.8
2024-03-30T07:30+00:00,1445,10820.9,12605.3
2024-03-30T07:45+00:00,1379,10338.9,14413.2
2024-03-30T08:00+00:00,1135.6,9778.5,16335.3
2024-03-30T08:15+00:00,1030.2,9317.9,18276
2024-03-30T08:30+00:00,938.9,8922.2,19864.2
2024-03-30T08:45+00:00,848.5,8526.1,21297.1
2024-03-30T09:00+00:00,525.5,8391.9,22382.7
2024-03-30T09:15+00:00,441.1,8360.2,23272
2024-03-30T09:30+00:00,480.2,8285.5,23759.7
2024-03-30T09:45+00:00,478.4,8507,24238.1
2024-03-30T10:00+00:00,487.4,8667.1,24612.1
2024-03-30T10:15+00:00,549.6,8750.2,24640
2024-03-30T10:30+00:00,618.4,9046.5,24362.7
2024-03-30T10:45+00:00,694.9,9380.8,24256.7
2024-03-30T11:00+00:00,781.5,9545,24096.8
2024-03-30T11:15+00:00,887,9615.7,23599.3
2024-03-30T11:30+00:00,979.6,9736.1,22873.5
2024-03-30T11:45+00:00,1031.9,9896.1,22149.4
2024-03-30T12:00+00:00,1013.3,9895.1,21383.7
2024-03-30T12:15+00:00,1001.7,9983.6,20477.3
2024-03-30T12:30+00:00,1001.1,9921.3,19692.6
2024-03-30T12:45+00:00,1048.4,9841.2,18819.5
2024-03-30T13:00+00:00,1128.3,9862.8,17869.9
2024-03-30T13:15+00:00,1039,9986.8,16837.9
2024-03-30T13:30+00:00,1078.4,10005,15879.6
2024-03-30T13:45+00:00,1124.8,10063.9,14944.8
2024-03-30T14:00+00:00,1033.6,10025.8,13786.1
2024-03-30T14:15+00:00,912.2,10023.5,12484
2024-03-30T14:30+00:00,781.8,10009.9,11165.6
2024-03-30T14:45+00:00,863.1,9997.5,9765.5
2024-03-30T15:00+00:00,848.5,9941.8,8286.2
2024-03-30T15:15+00:00,1030.3,9765.7,7066.7
2024-03-30T15:30+00:00,1243.5,9655.5,5936.3
2024-03-30T15:45+00:00,1606,9678.1,4779.6
2024-03-30T16:00+00:00,3405.1,8951.6,3642.7
2024-03-30T16:15+00:00,4338.7,8599.8,2744.1
2024-03-30T16:30+00:00,4940.4,9281.6,1940.1
2024-03-30T16:45+00:00,4875.8,9628,1242.3
2024-03-30T17:00+00:00,4898,10231,726.5
2024-03-30T17:15+00:00,5022.1,10830.7,319
2024-03-30T17:30+00:00,4895.3,10834.3,77.4
2024-03-30T17:45+00:00,4746.6,10698.5,14.6
2024-03-30T18:00+00:00,3667.6,10512.2,12.8
2024-03-30T18:15+00:00,3180.4,10269.2,8.3
2024-03-30T18:30+00:00,2952.4,10082.4,7.8
2024-03-30T18:45+00:00,2686.1,9780.3,8.6
2024-03-30T19:00+00:00,2220.9,9621.5,10.8
2024-03-30T19:15+00:00,2037.2,9495.5,6.3
2024-03-30T19:30+00:00,1822.3,9096.4,4
2024-03-30T19:45+00:00,1677.3,8699.7,3.2
2024-03-30T20:00+00:00,1815,8447.3,3.7
2024-03-30T20:15+00:00,1878.5,7888.9,3.6
2024-03-30T20:30+00:00,1748.3,7425.3,3.4
2024-03-30T20:45+00:00,1619.5,7110.4,3
2024-03-30T21:00+00:00,1637.2,6874.3,5
2024-03-30T21:15+00:00,1656.1,6812.4,3.3
2024-03-30T21:30+00:00,1589.2,6621.4,4.4
2024-03-30T21:45+00:00,1353.8,6382.9,7.3
2024-03-30T22:00+00:00,1299.9,6171.1,3.4
2024-03-30T22:15+00:00,1265.1,5904.4,5.3
2024-03-30T22:30+00:00,1195.2,5679,3.9
2024-03-30T22:45+00:00,1129.3,5472.3,3.6
2024-03-30T23:00+00:00,893.7,5425.3,5.2
2024-03-30T23:15+00:00,750,5445.2,2.9
2024-03-30T23:30+00:00,710.2,5484.5,2.9
2024-03-30T23:45+00:00,672.7,5490.1,2.9
2024-03-31T00:00+00:00,568.6,5411.7,3
2024-03-31T00:15+00:00,491,5528.6,2.9
2024-03-31T00:30+00:00,435,5781,2.9
2024-03-31T00:45+00:00,497.2,6044,2.8
2024-03-31T01:00+00:00,462.5,6225.4,2.9
2024-03-31T01:15+00:00,371.8,6319.2,3
2024-03-31T01:30+00:00,348.2,6306.9,3.1
2024-03-31T01:45+00:00,321.8,6309.5,3
2024-03-31T02:00+00:00,296.1,6279.8,3
2024-03-31T02:15+00:00,271,6261.5,4.9
2024-03-31T02:30+00:00,270.6,6190.4,3.4
2024-03-31T02:45+00:00,238.4,6066.3,4.6
2024-03-31T03:00+00:00,120,5946.5,3.2
2024-03-31T03:15+00:00,71.7,5768.8,3
2024-03-31T03:30+00:00,56.7,5618,5.5
2024-03-31T03:45+00:00,56.6,5491.6,4.9
2024-03-31T04:00+00:00,88,5618.6,4.9
2024-03-31T04:15+00:00,68,5626.5,5.3
2024-03-31T04:30+00:00,63.4,5511,5.8
2024-03-31T04:45+00:00,57.3,5404.4,41.2
2024-03-31T05:00+00:00,62.7,5252.3,190.1
2024-03-31T05:15+00:00,68.4,5082.1,643.4
2024-03-31T05:30+00:00,73.8,4933.2,1346.3
2024-03-31T05:45+00:00,89,4796,2259.2
2024-03-31T06:00+00:00,114.4,4722.9,3446.4
2024-03-31T06:15+00:00,157.2,4645.5,4698.9
2024-03-31T06:30+00:00,170.5,4434.7,6107.1
2024-03-31T06:45+00:00,175.1,4403.4,7503.7
2024-03-31T07:00+00:00,148.7,4109.9,8915
2024-03-31T07:15+00:00,191.8,3783.1,10479.5
2024-03-31T07:30+00:00,257.2,3495.6,12204.1
2024-03-31T07:45+00:00,256.3,3314.7,14006.1
2024-03-31T08:00+00:00,217.1,3045.2,16013.7
2024-03-31T08:15+00:00,215.4,2834.3,17719.6
2024-03-31T08:30+00:00,207.9,2723,19600.3
2024-03-31T08:45+00:00,258.4,2519.1,20877.1
2024-03-31T09:00+00:00,258.2,2452.3,22624.3
2024-03-31T09:15+00:00,292,2397.8,24251.5
2024-03-31T09:30+00:00,316.9,2284.2,25526.2
2024-03-31T09:45+00:00,394.2,2183.7,26715.8
2024-03-31T10:00+00:00,435.7,2231.9,27799.5
2024-03-31T10:15+00:00,593.9,2256.6,28347.6
2024-03-31T10:30+00:00,645.2,2168,28847
2024-03-31T10:45+00:00,654.7,1967.6,29290.7
2024-03-31T11:00+00:00,734.2,2125.7,29253
2024-03-31T11:15+00:00,759.5,2018.4,29305.5
2024-03-31T11:30+00:00,771.6,1951.5,29463.6
2024-03-31T11:45+00:00,764.2,1937.2,29331
2024-03-31T12:00+00:00,867.7,2009.5,29079.2
2024-03-31T12:15+00:00,1003.9,2050.7,28153.7
2024-03-31T12:30+00:00,1043.5,1981.2,27443.4
2024-03-31T12:45+00:00,1026.9,1884,26332.6
2024-03-31T13:00+00:00,988.4,1703.8,25173.9
2024-03-31T13:15+00:00,972,1889.7,24442.9
2024-03-31T13:30+00:00,993.2,2101.7,23899.9
2024-03-31T13:45+00:00,1053,2420.7,23172.9
2024-03-31T14:00+00:00,1189.2,2418,21646.9
2024-03-31T14:15+00:00,1361.9,2686.2,20006
2024-03-31T14:30+00:00,1465.1,3150.3,18224.4
